TypeNum:72, icd_code:D_428.0, Count:4581, avg_rank:5.817944, Accuracy:0.967693
TypeNum:4046, icd_code:D_052.9, Count:2, avg_rank:1239.000000, Accuracy:0.000000
TypeNum:3572, icd_code:D_320.7, Count:2, avg_rank:707.000000, Accuracy:0.000000
TypeNum:1997, icd_code:D_040.82, Count:2, avg_rank:1355.000000, Accuracy:0.000000
TypeNum:2003, icd_code:D_704.00, Count:2, avg_rank:1048.500000, Accuracy:0.000000
TypeNum:2396, icd_code:D_924.20, Count:2, avg_rank:1076.000000, Accuracy:0.000000
TypeNum:1864, icd_code:D_152.1, Count:2, avg_rank:1165.000000, Accuracy:0.000000
TypeNum:3057, icd_code:D_V10.81, Count:2, avg_rank:961.500000, Accuracy:0.000000
TypeNum:3445, icd_code:D_534.90, Count:2, avg_rank:2560.500000, Accuracy:0.000000
TypeNum:4573, icd_code:D_E945.7, Count:2, avg_rank:2760.000000, Accuracy:0.000000
TypeNum:2135, icd_code:D_334.4, Count:2, avg_rank:1359.500000, Accuracy:0.000000
TypeNum:4589, icd_code:D_V01.79, Count:2, avg_rank:1467.500000, Accuracy:0.000000
TypeNum:1805, icd_code:D_191.5, Count:2, avg_rank:590.500000, Accuracy:0.000000
TypeNum:1499, icd_code:D_V69.4, Count:2, avg_rank:1950.500000, Accuracy:0.000000
TypeNum:3098, icd_code:D_141.0, Count:2, avg_rank:781.000000, Accuracy:0.000000
TypeNum:2997, icd_code:D_722.83, Count:2, avg_rank:1827.500000, Accuracy:0.000000
TypeNum:3446, icd_code:D_E819.0, Count:2, avg_rank:1912.000000, Accuracy:0.000000
TypeNum:2696, icd_code:D_719.49, Count:2, avg_rank:3482.000000, Accuracy:0.000000
TypeNum:4529, icd_code:D_161.1, Count:2, avg_rank:2284.500000, Accuracy:0.000000
TypeNum:1947, icd_code:D_093.1, Count:2, avg_rank:2074.500000, Accuracy:0.000000
TypeNum:1574, icd_code:D_800.21, Count:2, avg_rank:4254.000000, Accuracy:0.000000
TypeNum:2251, icd_code:D_011.90, Count:2, avg_rank:1508.500000, Accuracy:0.000000
TypeNum:4341, icd_code:D_726.91, Count:2, avg_rank:634.000000, Accuracy:0.000000
TypeNum:3474, icd_code:D_173.4, Count:2, avg_rank:2875.000000, Accuracy:0.000000
TypeNum:1062, icd_code:D_596.51, Count:2, avg_rank:1332.500000, Accuracy:0.000000
TypeNum:2913, icd_code:D_E849.5, Count:2, avg_rank:2191.000000, Accuracy:0.000000
TypeNum:2875, icd_code:D_480.8, Count:2, avg_rank:1387.500000, Accuracy:0.000000
TypeNum:3219, icd_code:D_V54.9, Count:2, avg_rank:2383.000000, Accuracy:0.000000
TypeNum:582, icd_code:D_720.2, Count:2, avg_rank:1422.500000, Accuracy:0.000000
TypeNum:1240, icd_code:D_958.4, Count:2, avg_rank:1525.000000, Accuracy:0.000000
TypeNum:3282, icd_code:D_724.03, Count:2, avg_rank:2715.000000, Accuracy:0.000000
TypeNum:3283, icd_code:D_721.42, Count:2, avg_rank:2427.000000, Accuracy:0.000000
TypeNum:4125, icd_code:D_820.02, Count:2, avg_rank:1528.500000, Accuracy:0.000000
TypeNum:2360, icd_code:D_590.2, Count:2, avg_rank:2250.000000, Accuracy:0.000000
TypeNum:1111, icd_code:D_803.21, Count:2, avg_rank:615.000000, Accuracy:0.000000
TypeNum:4603, icd_code:D_E968.8, Count:2, avg_rank:559.000000, Accuracy:0.000000
TypeNum:1724, icd_code:D_864.05, Count:2, avg_rank:2025.500000, Accuracy:0.000000
TypeNum:2291, icd_code:D_970.1, Count:2, avg_rank:2653.500000, Accuracy:0.000000
TypeNum:2899, icd_code:D_377.75, Count:2, avg_rank:3587.000000, Accuracy:0.000000
TypeNum:1687, icd_code:D_216.5, Count:2, avg_rank:1283.500000, Accuracy:0.000000
TypeNum:3767, icd_code:D_V54.27, Count:2, avg_rank:2753.500000, Accuracy:0.000000
TypeNum:553, icd_code:D_721.41, Count:2, avg_rank:1712.500000, Accuracy:0.000000
TypeNum:928, icd_code:D_596.7, Count:2, avg_rank:3182.500000, Accuracy:0.000000
TypeNum:2915, icd_code:D_599.6, Count:2, avg_rank:2722.500000, Accuracy:0.000000
TypeNum:1741, icd_code:D_728.84, Count:2, avg_rank:1858.000000, Accuracy:0.000000
TypeNum:2742, icd_code:D_334.1, Count:2, avg_rank:2145.500000, Accuracy:0.000000
TypeNum:564, icd_code:D_884.0, Count:2, avg_rank:533.000000, Accuracy:0.000000
TypeNum:1674, icd_code:D_905.1, Count:2, avg_rank:1232.500000, Accuracy:0.000000
TypeNum:1728, icd_code:D_V74.1, Count:2, avg_rank:2320.000000, Accuracy:0.000000
TypeNum:2452, icd_code:D_728.13, Count:2, avg_rank:2260.000000, Accuracy:0.000000
TypeNum:1732, icd_code:D_726.2, Count:2, avg_rank:1623.000000, Accuracy:0.000000
TypeNum:4497, icd_code:D_292.85, Count:2, avg_rank:1188.000000, Accuracy:0.000000
TypeNum:1845, icd_code:D_532.20, Count:2, avg_rank:2216.500000, Accuracy:0.000000
TypeNum:1871, icd_code:D_402.01, Count:2, avg_rank:2560.000000, Accuracy:0.000000
TypeNum:1894, icd_code:D_765.19, Count:2, avg_rank:691.000000, Accuracy:0.000000
TypeNum:2624, icd_code:D_776.1, Count:2, avg_rank:845.000000, Accuracy:0.000000
TypeNum:2716, icd_code:D_746.85, Count:2, avg_rank:876.500000, Accuracy:0.000000
TypeNum:2022, icd_code:D_189.2, Count:2, avg_rank:2014.000000, Accuracy:0.000000
TypeNum:3067, icd_code:D_719.42, Count:2, avg_rank:3340.000000, Accuracy:0.000000
TypeNum:4012, icd_code:D_718.42, Count:2, avg_rank:152.500000, Accuracy:0.000000
TypeNum:4513, icd_code:D_V85.24, Count:2, avg_rank:3351.000000, Accuracy:0.000000
TypeNum:1216, icd_code:D_078.19, Count:2, avg_rank:3722.500000, Accuracy:0.000000
TypeNum:3423, icd_code:D_278.02, Count:2, avg_rank:1797.000000, Accuracy:0.000000
TypeNum:2869, icd_code:D_674.54, Count:2, avg_rank:3044.000000, Accuracy:0.000000
TypeNum:3870, icd_code:D_E888.0, Count:2, avg_rank:1474.500000, Accuracy:0.000000
TypeNum:1834, icd_code:D_749.00, Count:2, avg_rank:372.000000, Accuracy:0.000000
TypeNum:1837, icd_code:D_753.8, Count:2, avg_rank:475.500000, Accuracy:0.000000
TypeNum:1839, icd_code:D_771.82, Count:2, avg_rank:273.000000, Accuracy:0.000000
TypeNum:3832, icd_code:D_751.5, Count:2, avg_rank:711.000000, Accuracy:0.000000
TypeNum:274, icd_code:D_482.81, Count:2, avg_rank:1248.500000, Accuracy:0.000000
TypeNum:2478, icd_code:D_238.77, Count:2, avg_rank:3682.000000, Accuracy:0.000000
TypeNum:1666, icd_code:D_E850.4, Count:2, avg_rank:1717.000000, Accuracy:0.000000
TypeNum:4285, icd_code:D_733.12, Count:2, avg_rank:800.000000, Accuracy:0.000000
TypeNum:2353, icd_code:D_187.4, Count:2, avg_rank:2005.000000, Accuracy:0.000000
TypeNum:2116, icd_code:D_788.42, Count:2, avg_rank:2441.000000, Accuracy:0.000000
TypeNum:2951, icd_code:D_277.6, Count:2, avg_rank:1801.500000, Accuracy:0.000000
TypeNum:2443, icd_code:D_681.00, Count:2, avg_rank:1897.000000, Accuracy:0.000000
TypeNum:2641, icd_code:D_796.1, Count:2, avg_rank:2295.000000, Accuracy:0.000000
TypeNum:3227, icd_code:D_191.0, Count:2, avg_rank:1831.500000, Accuracy:0.000000
TypeNum:1438, icd_code:D_304.41, Count:2, avg_rank:2849.500000, Accuracy:0.000000
TypeNum:3090, icd_code:D_811.00, Count:2, avg_rank:2132.000000, Accuracy:0.000000
TypeNum:4517, icd_code:D_787.04, Count:2, avg_rank:1392.000000, Accuracy:0.000000
TypeNum:2548, icd_code:D_355.3, Count:2, avg_rank:2284.000000, Accuracy:0.000000
TypeNum:1262, icd_code:D_529.0, Count:2, avg_rank:2131.500000, Accuracy:0.000000
TypeNum:2608, icd_code:D_805.08, Count:2, avg_rank:1001.000000, Accuracy:0.000000
TypeNum:2905, icd_code:D_747.21, Count:2, avg_rank:4056.000000, Accuracy:0.000000
TypeNum:3293, icd_code:D_305.73, Count:2, avg_rank:3123.500000, Accuracy:0.000000
TypeNum:2531, icd_code:D_614.6, Count:2, avg_rank:3836.000000, Accuracy:0.000000
TypeNum:2529, icd_code:D_433.01, Count:2, avg_rank:2013.000000, Accuracy:0.000000
TypeNum:996, icd_code:D_980.0, Count:2, avg_rank:3055.000000, Accuracy:0.000000
TypeNum:3399, icd_code:D_493.02, Count:2, avg_rank:1380.500000, Accuracy:0.000000
TypeNum:3068, icd_code:D_812.03, Count:2, avg_rank:1830.000000, Accuracy:0.000000
TypeNum:648, icd_code:D_191.6, Count:2, avg_rank:3156.500000, Accuracy:0.000000
TypeNum:2068, icd_code:D_466.19, Count:2, avg_rank:2762.500000, Accuracy:0.000000
TypeNum:1941, icd_code:D_572.1, Count:2, avg_rank:2247.500000, Accuracy:0.000000
TypeNum:3836, icd_code:D_746.2, Count:2, avg_rank:973.500000, Accuracy:0.000000
TypeNum:2341, icd_code:D_706.2, Count:2, avg_rank:1593.500000, Accuracy:0.000000
TypeNum:2271, icd_code:D_E870.6, Count:2, avg_rank:2206.500000, Accuracy:0.000000
TypeNum:4397, icd_code:D_V17.41, Count:2, avg_rank:2420.500000, Accuracy:0.000000
TypeNum:1799, icd_code:D_617.9, Count:2, avg_rank:1816.500000, Accuracy:0.000000
TypeNum:4162, icd_code:D_813.01, Count:2, avg_rank:3189.500000, Accuracy:0.000000
TypeNum:4246, icd_code:D_339.89, Count:2, avg_rank:1775.000000, Accuracy:0.000000
TypeNum:1211, icd_code:D_475, Count:2, avg_rank:1648.500000, Accuracy:0.000000
TypeNum:3045, icd_code:D_274.11, Count:2, avg_rank:2161.500000, Accuracy:0.000000
TypeNum:3046, icd_code:D_442.89, Count:2, avg_rank:1516.500000, Accuracy:0.000000
TypeNum:3449, icd_code:D_722.51, Count:2, avg_rank:1281.500000, Accuracy:0.000000
TypeNum:3405, icd_code:D_574.81, Count:2, avg_rank:3683.000000, Accuracy:0.000000
TypeNum:3245, icd_code:D_395.2, Count:2, avg_rank:741.500000, Accuracy:0.000000
TypeNum:3224, icd_code:D_516.36, Count:2, avg_rank:2102.000000, Accuracy:0.000000
TypeNum:2713, icd_code:D_426.2, Count:2, avg_rank:1676.000000, Accuracy:0.000000
TypeNum:2447, icd_code:D_E850.8, Count:2, avg_rank:1776.500000, Accuracy:0.000000
TypeNum:3350, icd_code:D_715.97, Count:2, avg_rank:1915.000000, Accuracy:0.000000
TypeNum:4208, icd_code:D_726.60, Count:2, avg_rank:2491.500000, Accuracy:0.000000
TypeNum:2829, icd_code:D_766.1, Count:2, avg_rank:154.500000, Accuracy:0.000000
TypeNum:4084, icd_code:D_530.87, Count:2, avg_rank:3447.000000, Accuracy:0.000000
TypeNum:1881, icd_code:D_150.5, Count:2, avg_rank:2427.500000, Accuracy:0.000000
TypeNum:2668, icd_code:D_289.3, Count:2, avg_rank:1436.000000, Accuracy:0.000000
TypeNum:2746, icd_code:D_780.94, Count:2, avg_rank:736.000000, Accuracy:0.000000
TypeNum:4301, icd_code:D_265.2, Count:2, avg_rank:3133.000000, Accuracy:0.000000
TypeNum:4305, icd_code:D_301.51, Count:2, avg_rank:2111.500000, Accuracy:0.000000
TypeNum:4444, icd_code:D_208.90, Count:2, avg_rank:1720.500000, Accuracy:0.000000
TypeNum:2036, icd_code:D_975.2, Count:2, avg_rank:3080.500000, Accuracy:0.000000
TypeNum:2878, icd_code:D_434.10, Count:2, avg_rank:3526.500000, Accuracy:0.000000
TypeNum:3974, icd_code:D_203.02, Count:2, avg_rank:2722.000000, Accuracy:0.000000
TypeNum:1643, icd_code:D_778.4, Count:2, avg_rank:220.500000, Accuracy:0.000000
TypeNum:3796, icd_code:D_847.0, Count:2, avg_rank:1256.500000, Accuracy:0.000000
TypeNum:2223, icd_code:D_765.22, Count:2, avg_rank:133.500000, Accuracy:0.000000
TypeNum:2644, icd_code:D_532.60, Count:2, avg_rank:3310.000000, Accuracy:0.000000
TypeNum:3806, icd_code:D_E849.6, Count:2, avg_rank:1773.000000, Accuracy:0.000000
TypeNum:2334, icd_code:D_250.31, Count:2, avg_rank:2535.000000, Accuracy:0.000000
TypeNum:567, icd_code:D_041.5, Count:2, avg_rank:1497.500000, Accuracy:0.000000
TypeNum:1394, icd_code:D_228.01, Count:2, avg_rank:313.000000, Accuracy:0.000000
TypeNum:1663, icd_code:D_600.91, Count:2, avg_rank:1021.000000, Accuracy:0.000000
TypeNum:1188, icd_code:D_202.82, Count:2, avg_rank:2294.000000, Accuracy:0.000000
TypeNum:3734, icd_code:D_471.9, Count:2, avg_rank:3674.000000, Accuracy:0.000000
TypeNum:4055, icd_code:D_478.34, Count:2, avg_rank:2235.000000, Accuracy:0.000000
TypeNum:4291, icd_code:D_V15.89, Count:2, avg_rank:2096.000000, Accuracy:0.000000
TypeNum:4065, icd_code:D_521.09, Count:2, avg_rank:4022.000000, Accuracy:0.000000
TypeNum:4206, icd_code:D_334.3, Count:2, avg_rank:1379.500000, Accuracy:0.000000
TypeNum:4611, icd_code:D_779.5, Count:2, avg_rank:250.000000, Accuracy:0.000000
TypeNum:3070, icd_code:D_041.03, Count:2, avg_rank:2767.000000, Accuracy:0.000000
TypeNum:3378, icd_code:D_556.2, Count:2, avg_rank:2464.500000, Accuracy:0.000000
TypeNum:3242, icd_code:D_722.11, Count:2, avg_rank:3205.500000, Accuracy:0.000000
TypeNum:2017, icd_code:D_368.16, Count:2, avg_rank:976.000000, Accuracy:0.000000
TypeNum:2865, icd_code:D_V10.29, Count:2, avg_rank:2693.500000, Accuracy:0.000000
TypeNum:4620, icd_code:D_912.0, Count:2, avg_rank:1913.000000, Accuracy:0.000000
TypeNum:1700, icd_code:D_425.3, Count:2, avg_rank:2864.000000, Accuracy:0.000000
TypeNum:3524, icd_code:D_648.93, Count:2, avg_rank:1102.000000, Accuracy:0.000000
TypeNum:4158, icd_code:D_388.70, Count:2, avg_rank:1357.000000, Accuracy:0.000000
TypeNum:2972, icd_code:D_729.4, Count:2, avg_rank:1469.500000, Accuracy:0.000000
TypeNum:2463, icd_code:D_863.89, Count:2, avg_rank:2396.000000, Accuracy:0.000000
TypeNum:2799, icd_code:D_238.72, Count:2, avg_rank:2711.500000, Accuracy:0.000000
TypeNum:4007, icd_code:D_618.01, Count:2, avg_rank:1444.000000, Accuracy:0.000000
TypeNum:1814, icd_code:D_604.99, Count:2, avg_rank:2996.000000, Accuracy:0.000000
TypeNum:2187, icd_code:D_201.52, Count:2, avg_rank:1008.000000, Accuracy:0.000000
TypeNum:2188, icd_code:D_370.34, Count:2, avg_rank:1195.000000, Accuracy:0.000000
TypeNum:3254, icd_code:D_788.63, Count:2, avg_rank:2541.000000, Accuracy:0.000000
TypeNum:3615, icd_code:D_512.84, Count:2, avg_rank:2673.500000, Accuracy:0.000000
TypeNum:3226, icd_code:D_V45.09, Count:2, avg_rank:2650.000000, Accuracy:0.000000
TypeNum:2970, icd_code:D_V62.6, Count:2, avg_rank:1624.000000, Accuracy:0.000000
TypeNum:2136, icd_code:D_574.61, Count:2, avg_rank:2431.500000, Accuracy:0.000000
TypeNum:4230, icd_code:D_348.82, Count:2, avg_rank:1959.500000, Accuracy:0.000000
TypeNum:2331, icd_code:D_E989, Count:2, avg_rank:2504.000000, Accuracy:0.000000
TypeNum:1112, icd_code:D_801.22, Count:2, avg_rank:3986.500000, Accuracy:0.000000
TypeNum:1654, icd_code:D_851.82, Count:2, avg_rank:2064.000000, Accuracy:0.000000
TypeNum:3075, icd_code:D_863.45, Count:2, avg_rank:2438.000000, Accuracy:0.000000
TypeNum:4051, icd_code:D_164.2, Count:2, avg_rank:1326.500000, Accuracy:0.000000
TypeNum:3251, icd_code:D_410.32, Count:2, avg_rank:3688.500000, Accuracy:0.000000
TypeNum:3310, icd_code:D_923.03, Count:2, avg_rank:2839.000000, Accuracy:0.000000
TypeNum:1486, icd_code:D_528.0, Count:2, avg_rank:2818.000000, Accuracy:0.000000
TypeNum:3793, icd_code:D_391.1, Count:2, avg_rank:1296.500000, Accuracy:0.000000
TypeNum:2853, icd_code:D_525.9, Count:2, avg_rank:1818.500000, Accuracy:0.000000
TypeNum:4287, icd_code:D_389.00, Count:2, avg_rank:2562.500000, Accuracy:0.000000
TypeNum:4303, icd_code:D_E940.1, Count:2, avg_rank:729.500000, Accuracy:0.000000
TypeNum:2080, icd_code:D_719.07, Count:2, avg_rank:3402.500000, Accuracy:0.000000
TypeNum:3395, icd_code:D_902.89, Count:2, avg_rank:1476.000000, Accuracy:0.000000
TypeNum:2118, icd_code:D_751.3, Count:2, avg_rank:1896.500000, Accuracy:0.000000
TypeNum:2419, icd_code:D_852.41, Count:2, avg_rank:513.500000, Accuracy:0.000000
TypeNum:3145, icd_code:D_728.71, Count:2, avg_rank:1521.000000, Accuracy:0.000000
TypeNum:2385, icd_code:D_715.09, Count:2, avg_rank:1056.500000, Accuracy:0.000000
TypeNum:3018, icd_code:D_225.1, Count:2, avg_rank:603.000000, Accuracy:0.000000
TypeNum:2881, icd_code:D_810.02, Count:2, avg_rank:1487.500000, Accuracy:0.000000
TypeNum:2882, icd_code:D_811.09, Count:2, avg_rank:1121.000000, Accuracy:0.000000
TypeNum:4039, icd_code:D_824.6, Count:2, avg_rank:2058.000000, Accuracy:0.000000
TypeNum:3089, icd_code:D_967.0, Count:2, avg_rank:2789.000000, Accuracy:0.000000
TypeNum:997, icd_code:D_E950.9, Count:2, avg_rank:812.500000, Accuracy:0.000000
TypeNum:3115, icd_code:D_478.4, Count:2, avg_rank:2581.500000, Accuracy:0.000000
TypeNum:3932, icd_code:D_996.09, Count:2, avg_rank:2918.500000, Accuracy:0.000000
TypeNum:4210, icd_code:D_371.40, Count:2, avg_rank:2750.500000, Accuracy:0.000000
TypeNum:4148, icd_code:D_325, Count:2, avg_rank:2892.500000, Accuracy:0.000000
TypeNum:3803, icd_code:D_995.61, Count:2, avg_rank:2455.000000, Accuracy:0.000000
TypeNum:2323, icd_code:D_070.31, Count:2, avg_rank:1731.000000, Accuracy:0.000000
TypeNum:2148, icd_code:D_482.39, Count:2, avg_rank:1719.500000, Accuracy:0.000000
TypeNum:4796, icd_code:D_736.6, Count:2, avg_rank:1914.500000, Accuracy:0.000000
TypeNum:3693, icd_code:D_882.1, Count:2, avg_rank:1978.000000, Accuracy:0.000000
TypeNum:3694, icd_code:D_E906.3, Count:2, avg_rank:3301.500000, Accuracy:0.000000
TypeNum:1982, icd_code:D_304.73, Count:2, avg_rank:1357.500000, Accuracy:0.000000
TypeNum:3589, icd_code:D_453.0, Count:2, avg_rank:1772.500000, Accuracy:0.000000
TypeNum:3541, icd_code:D_V58.12, Count:2, avg_rank:1692.500000, Accuracy:0.000000
TypeNum:2369, icd_code:D_807.08, Count:2, avg_rank:2640.000000, Accuracy:0.000000
TypeNum:1396, icd_code:D_595.1, Count:2, avg_rank:2314.500000, Accuracy:0.000000
TypeNum:3049, icd_code:D_788.91, Count:2, avg_rank:790.500000, Accuracy:0.000000
TypeNum:1004, icd_code:D_706.1, Count:2, avg_rank:2852.000000, Accuracy:0.000000
TypeNum:3997, icd_code:D_308.0, Count:2, avg_rank:1190.000000, Accuracy:0.000000
TypeNum:1909, icd_code:D_194.0, Count:2, avg_rank:3331.000000, Accuracy:0.000000
TypeNum:1911, icd_code:D_556.1, Count:2, avg_rank:2414.500000, Accuracy:0.000000
TypeNum:1595, icd_code:D_V61.42, Count:2, avg_rank:1405.500000, Accuracy:0.000000
TypeNum:1437, icd_code:D_595.89, Count:2, avg_rank:2925.500000, Accuracy:0.000000
TypeNum:3876, icd_code:D_728.9, Count:2, avg_rank:2002.000000, Accuracy:0.000000
TypeNum:1699, icd_code:D_562.01, Count:2, avg_rank:2260.500000, Accuracy:0.000000
TypeNum:4588, icd_code:D_753.17, Count:2, avg_rank:2730.000000, Accuracy:0.000000
TypeNum:3639, icd_code:D_715.94, Count:2, avg_rank:2923.000000, Accuracy:0.000000
TypeNum:2619, icd_code:D_796.9, Count:2, avg_rank:1780.000000, Accuracy:0.000000
TypeNum:1488, icd_code:D_620.8, Count:2, avg_rank:3062.000000, Accuracy:0.000000
TypeNum:2806, icd_code:D_835.00, Count:2, avg_rank:3103.500000, Accuracy:0.000000
TypeNum:3382, icd_code:D_799.3, Count:2, avg_rank:4529.000000, Accuracy:0.000000
TypeNum:3148, icd_code:D_446.7, Count:2, avg_rank:3523.000000, Accuracy:0.000000
TypeNum:4265, icd_code:D_216.7, Count:2, avg_rank:2274.000000, Accuracy:0.000000
TypeNum:1460, icd_code:D_958.3, Count:2, avg_rank:2950.500000, Accuracy:0.000000
TypeNum:2076, icd_code:D_V54.15, Count:2, avg_rank:3178.500000, Accuracy:0.000000
TypeNum:4255, icd_code:D_188.2, Count:2, avg_rank:3031.500000, Accuracy:0.000000
TypeNum:3331, icd_code:D_117.5, Count:2, avg_rank:3393.000000, Accuracy:0.000000
TypeNum:4137, icd_code:D_318.2, Count:2, avg_rank:4033.000000, Accuracy:0.000000
TypeNum:4260, icd_code:D_V53.6, Count:2, avg_rank:2395.500000, Accuracy:0.000000
TypeNum:3921, icd_code:D_237.73, Count:2, avg_rank:3234.500000, Accuracy:0.000000
TypeNum:2370, icd_code:D_824.4, Count:2, avg_rank:4233.000000, Accuracy:0.000000
TypeNum:3015, icd_code:D_154.0, Count:2, avg_rank:3704.500000, Accuracy:0.000000
TypeNum:2474, icd_code:D_702.0, Count:2, avg_rank:2431.000000, Accuracy:0.000000
TypeNum:3297, icd_code:D_383.00, Count:2, avg_rank:3830.000000, Accuracy:0.000000
TypeNum:3467, icd_code:D_429.0, Count:2, avg_rank:3940.500000, Accuracy:0.000000
TypeNum:2603, icd_code:D_E942.5, Count:2, avg_rank:4675.000000, Accuracy:0.000000
TypeNum:2805, icd_code:D_807.00, Count:2, avg_rank:4413.500000, Accuracy:0.000000
TypeNum:2482, icd_code:D_574.41, Count:2, avg_rank:2133.500000, Accuracy:0.000000
TypeNum:3157, icd_code:D_437.1, Count:2, avg_rank:2272.500000, Accuracy:0.000000
TypeNum:4491, icd_code:D_780.64, Count:2, avg_rank:3641.000000, Accuracy:0.000000
TypeNum:3299, icd_code:D_784.92, Count:2, avg_rank:1626.000000, Accuracy:0.000000
TypeNum:3860, icd_code:D_757.39, Count:2, avg_rank:3778.500000, Accuracy:0.000000
TypeNum:4452, icd_code:D_201.91, Count:2, avg_rank:4095.500000, Accuracy:0.000000
TypeNum:3238, icd_code:D_553.9, Count:2, avg_rank:3708.500000, Accuracy:0.000000
TypeNum:2275, icd_code:D_913.0, Count:2, avg_rank:2158.000000, Accuracy:0.000000
TypeNum:1860, icd_code:D_914.2, Count:2, avg_rank:2621.500000, Accuracy:0.000000
TypeNum:3464, icd_code:D_363.20, Count:2, avg_rank:1575.500000, Accuracy:0.000000
TypeNum:770, icd_code:D_070.1, Count:2, avg_rank:3502.500000, Accuracy:0.000000
TypeNum:4258, icd_code:D_348.3, Count:2, avg_rank:1619.000000, Accuracy:0.000000
TypeNum:2720, icd_code:D_360.00, Count:2, avg_rank:1369.500000, Accuracy:0.000000
TypeNum:2550, icd_code:D_850.0, Count:2, avg_rank:2214.500000, Accuracy:0.000000
TypeNum:1601, icd_code:D_564.2, Count:2, avg_rank:2711.500000, Accuracy:0.000000
TypeNum:4470, icd_code:D_341.0, Count:2, avg_rank:3421.500000, Accuracy:0.000000
TypeNum:941, icd_code:D_V62.5, Count:2, avg_rank:2980.000000, Accuracy:0.000000
TypeNum:3012, icd_code:D_713.1, Count:2, avg_rank:3381.000000, Accuracy:0.000000
TypeNum:1448, icd_code:D_806.4, Count:2, avg_rank:3323.000000, Accuracy:0.000000
TypeNum:2019, icd_code:D_336.8, Count:2, avg_rank:2762.500000, Accuracy:0.000000
TypeNum:3866, icd_code:D_573.1, Count:2, avg_rank:1888.000000, Accuracy:0.000000
TypeNum:1238, icd_code:D_806.29, Count:2, avg_rank:1770.500000, Accuracy:0.000000
TypeNum:1296, icd_code:D_V15.09, Count:2, avg_rank:2323.500000, Accuracy:0.000000
TypeNum:1319, icd_code:D_780.51, Count:2, avg_rank:1464.500000, Accuracy:0.000000
TypeNum:1790, icd_code:D_344.60, Count:2, avg_rank:1855.500000, Accuracy:0.000000
TypeNum:4092, icd_code:D_369.9, Count:2, avg_rank:2941.500000, Accuracy:0.000000
TypeNum:4050, icd_code:D_415.0, Count:2, avg_rank:2236.000000, Accuracy:0.000000
TypeNum:3787, icd_code:D_987.8, Count:2, avg_rank:2852.000000, Accuracy:0.000000
TypeNum:3915, icd_code:D_V10.12, Count:2, avg_rank:1125.500000, Accuracy:0.000000
TypeNum:2737, icd_code:D_996.84, Count:2, avg_rank:2216.500000, Accuracy:0.000000
TypeNum:1981, icd_code:D_998.33, Count:2, avg_rank:2465.500000, Accuracy:0.000000
TypeNum:3455, icd_code:D_368.9, Count:2, avg_rank:2908.500000, Accuracy:0.000000
TypeNum:4644, icd_code:D_780.33, Count:2, avg_rank:1517.500000, Accuracy:0.000000
